Row ID,Order ID,Order Date,Ship Date,Customer ID,Customer Name,Country,City,State,Postal Code,Product ID,Product Name,Sales,Shipping Days,Order Year,Category_Furniture,Category_Office Supplies,Category_Technology,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Region_Central,Region_East,Region_South,Region_West,Sub-Category_Accessories,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables
1975,CA-2015-148950,2015-12-14,2015-12-19,JD-16015,Joy Daniels,United States,Chicago,Illinois,60610.0,TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,-0.3123952157247438,0.5938057089758649,2015,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,CA-2015-110408,2015-10-18,2015-10-20,AS-10225,Alan Schoenberger,United States,Montgomery,Alabama,36116.0,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",0.07213454344070623,-1.1209460682454717,2015,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1977,CA-2015-110408,2015-10-18,2015-10-20,AS-10225,Alan Schoenberger,United States,Montgomery,Alabama,36116.0,TEC-PH-10002352,Avaya IP Phone 1140E VoIP phone,1.8578741863225645,-1.1209460682454717,2015,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1978,CA-2015-110408,2015-10-18,2015-10-20,AS-10225,Alan Schoenberger,United States,Montgomery,Alabama,36116.0,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",0.5028741339697972,-1.1209460682454717,2015,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1979,CA-2016-109939,2016-05-08,2016-05-12,AA-10375,Allen Armold,United States,Salem,Oregon,97301.0,OFF-AR-10000127,Newell 321,-0.35990088847073315,0.022221783235419408,2016,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,CA-2017-112669,2017-04-14,2017-04-14,KT-16465,Kean Takahito,United States,Glendale,Arizona,85301.0,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1.1215203001220158,-2.2641139197263627,2017,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1981,CA-2017-112669,2017-04-14,2017-04-14,KT-16465,Kean Takahito,United States,Glendale,Arizona,85301.0,OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",-0.2996921401046795,-2.2641139197263627,2017,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1982,CA-2016-119592,2016-12-14,2016-12-16,MM-18280,Muhammed MacIntyre,United States,Columbus,Georgia,31907.0,OFF-BI-10004187,3-ring staple pack,-0.3622755337625241,-1.1209460682454717,2016,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,CA-2015-122749,2015-12-03,2015-12-09,NG-18430,Nathan Gelder,United States,Oklahoma City,Oklahoma,73120.0,TEC-PH-10003811,Jabra Supreme Plus Driver Edition Headset,0.39767479416142526,1.1653896347163104,2015,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1984,CA-2015-164721,2015-11-25,2015-11-27,LW-16825,Laurel Workman,United States,Brentwood,California,94513.0,OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,0.14380478541270234,-1.1209460682454717,2015,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,CA-2015-164721,2015-11-25,2015-11-27,LW-16825,Laurel Workman,United States,Brentwood,California,94513.0,FUR-FU-10001940,Staple-based wall hangings,-0.330166754682663,-1.1209460682454717,2015,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1986,CA-2015-164721,2015-11-25,2015-11-27,LW-16825,Laurel Workman,United States,Brentwood,California,94513.0,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",-0.3255706670211322,-1.1209460682454717,2015,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1987,CA-2017-147417,2017-07-25,2017-07-27,CB-12415,Christy Brittain,United States,Columbus,Ohio,43229.0,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,1.9297295484920391,-1.1209460682454717,2017,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1988,CA-2016-127509,2016-11-09,2016-11-13,AS-10090,Adam Shillingsburg,United States,Springfield,Missouri,65807.0,OFF-BI-10002393,Binder Posts,-0.34079520739995295,0.022221783235419408,2016,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,CA-2016-127509,2016-11-09,2016-11-13,AS-10090,Adam Shillingsburg,United States,Springfield,Missouri,65807.0,FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,1.266494948567886,0.022221783235419408,2016,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1990,CA-2016-127509,2016-11-09,2016-11-13,AS-10090,Adam Shillingsburg,United States,Springfield,Missouri,65807.0,OFF-EN-10000781,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",-0.3264324334576692,0.022221783235419408,2016,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1991,CA-2016-127509,2016-11-09,2016-11-13,AS-10090,Adam Shillingsburg,United States,Springfield,Missouri,65807.0,OFF-PA-10002160,Xerox 1978,-0.3406037037473892,0.022221783235419408,2016,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1992,CA-2018-111374,2018-02-24,2018-02-28,CB-12415,Christy Brittain,United States,Philadelphia,Pennsylvania,19134.0,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",-0.3603668806919717,0.022221783235419408,2018,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,CA-2018-133648,2018-06-25,2018-07-02,ML-17755,Max Ludwig,United States,Springfield,Oregon,97477.0,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,-0.25490581922509586,1.736973560456756,2018,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1994,CA-2018-133648,2018-06-25,2018-07-02,ML-17755,Max Ludwig,United States,Springfield,Oregon,97477.0,OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",-0.35974768554868214,1.736973560456756,2018,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,CA-2018-133648,2018-06-25,2018-07-02,ML-17755,Max Ludwig,United States,Springfield,Oregon,97477.0,OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,-0.3502363374713475,1.736973560456756,2018,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1996,US-2018-147221,2018-12-02,2018-12-04,JS-16030,Joy Smith,United States,Houston,Texas,77036.0,OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,0.10189740277666096,-1.1209460682454717,2018,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,US-2018-147221,2018-12-02,2018-12-04,JS-16030,Joy Smith,United States,Houston,Texas,77036.0,FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,-0.35430898181587067,-1.1209460682454717,2018,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,CA-2015-131905,2015-02-06,2015-02-09,ND-18460,Neil Ducich,United States,Chesapeake,Virginia,23320.0,OFF-LA-10002787,Avery 480,-0.34433802497238297,-0.5493621425050261,2015,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1999,CA-2015-131905,2015-02-06,2015-02-09,ND-18460,Neil Ducich,United States,Chesapeake,Virginia,23320.0,TEC-PH-10003645,Aastra 57i VoIP phone,-0.1103684374525799,-0.5493621425050261,2015,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2000,CA-2015-131905,2015-02-06,2015-02-09,ND-18460,Neil Ducich,United States,Chesapeake,Virginia,23320.0,TEC-PH-10001615,AT&T CL82213,-0.1369555278835186,-0.5493621425050261,2015,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2001,CA-2018-166128,2018-04-11,2018-04-18,LW-17215,Luke Weiss,United States,Pasadena,California,91104.0,TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,-0.049183020458450966,1.736973560456756,2018,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,CA-2018-166128,2018-04-11,2018-04-18,LW-17215,Luke Weiss,United States,Pasadena,California,91104.0,OFF-AR-10001221,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",-0.30147312407352267,1.736973560456756,2018,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,CA-2018-163510,2018-12-25,2018-12-28,JW-15955,Joni Wasserman,United States,Louisville,Kentucky,40214.0,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,-0.2151688113181107,-0.5493621425050261,2018,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2004,CA-2018-163510,2018-12-25,2018-12-28,JW-15955,Joni Wasserman,United States,Louisville,Kentucky,40214.0,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",0.11758474364917756,-0.5493621425050261,2018,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005,US-2018-143028,2018-04-11,2018-04-18,SC-20050,Sample Company A,United States,Lubbock,Texas,79424.0,OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,-0.3501405856450656,1.736973560456756,2018,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,CA-2015-111150,2015-12-31,2016-01-04,RW-19630,Rob Williams,United States,Columbia,Missouri,65203.0,OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",-0.3209107448087467,0.022221783235419408,2015,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,CA-2015-111150,2015-12-31,2016-01-04,RW-19630,Rob Williams,United States,Columbia,Missouri,65203.0,TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,-0.29242457648988385,0.022221783235419408,2015,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,CA-2018-165386,2018-08-03,2018-08-04,CM-12190,Charlotte Melton,United States,Chicago,Illinois,60623.0,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",-0.07563925006013768,-1.6925299939859173,2018,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009,CA-2015-116407,2015-11-15,2015-11-21,JF-15190,Jamie Frazer,United States,Johnson City,Tennessee,37604.0,OFF-AR-10001315,Newell 310,-0.3615350529726108,1.1653896347163104,2015,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,CA-2015-116407,2015-11-15,2015-11-21,JF-15190,Jamie Frazer,United States,Johnson City,Tennessee,37604.0,OFF-AP-10002118,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",0.16323602269284093,1.1653896347163104,2015,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,CA-2015-116407,2015-11-15,2015-11-21,JF-15190,Jamie Frazer,United States,Johnson City,Tennessee,37604.0,OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",-0.3285453570909563,1.1653896347163104,2015,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012,CA-2016-155761,2016-12-11,2016-12-11,SC-20800,Stuart Calhoun,United States,Houston,Texas,77041.0,TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,-0.11296331194481918,-2.2641139197263627,2016,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,CA-2016-155761,2016-12-11,2016-12-11,SC-20800,Stuart Calhoun,United States,Houston,Texas,77041.0,OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,-0.29431727092272264,-2.2641139197263627,2016,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014,CA-2017-145905,2017-09-18,2017-09-23,AM-10705,Anne McFarland,United States,Auburn,Alabama,36830.0,FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,0.19184028493078484,0.5938057089758649,2017,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,CA-2017-145905,2017-09-18,2017-09-23,AM-10705,Anne McFarland,United States,Auburn,Alabama,36830.0,OFF-PA-10000533,Southworth Parchment Paper & Envelopes,-0.3474020834134035,0.5938057089758649,2017,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,CA-2017-145905,2017-09-18,2017-09-23,AM-10705,Anne McFarland,United States,Auburn,Alabama,36830.0,OFF-ST-10003716,Tennsco Double-Tier Lockers,1.0681290817872329,0.5938057089758649,2017,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,CA-2016-113110,2016-03-19,2016-03-23,BK-11260,Berenike Kampe,United States,San Bernardino,California,92404.0,OFF-BI-10000088,GBC Imprintable Covers,-0.34023984680751795,0.022221783235419408,2016,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,CA-2016-113110,2016-03-19,2016-03-23,BK-11260,Berenike Kampe,United States,San Bernardino,California,92404.0,OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,-0.3449444532055016,0.022221783235419408,2016,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,CA-2016-113110,2016-03-19,2016-03-23,BK-11260,Berenike Kampe,United States,San Bernardino,California,92404.0,OFF-SU-10001165,Acme Elite Stainless Steel Scissors,-0.3150379661301241,0.022221783235419408,2016,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,CA-2016-113110,2016-03-19,2016-03-23,BK-11260,Berenike Kampe,United States,San Bernardino,California,92404.0,OFF-PA-10002749,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",-0.3042180097602702,0.022221783235419408,2016,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021,CA-2017-168354,2017-09-19,2017-09-21,RH-19510,Rick Huthwaite,United States,Providence,Rhode Island,2908.0,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",2.1950482839365333,-1.1209460682454717,2017,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022,CA-2017-168354,2017-09-19,2017-09-21,RH-19510,Rick Huthwaite,United States,Providence,Rhode Island,2908.0,OFF-PA-10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",-0.3410824628787987,-1.1209460682454717,2017,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023,CA-2017-168354,2017-09-19,2017-09-21,RH-19510,Rick Huthwaite,United States,Providence,Rhode Island,2908.0,OFF-BI-10004826,JM Magazine Binder,-0.2892328489471541,-1.1209460682454717,2017,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,CA-2017-168354,2017-09-19,2017-09-21,RH-19510,Rick Huthwaite,United States,Providence,Rhode Island,2908.0,FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",1.0238279034941442,-1.1209460682454717,2017,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025,US-2018-111241,2018-08-20,2018-08-22,GM-14500,Gene McClure,United States,Fresno,California,93727.0,OFF-BI-10002867,GBC Recycled Regency Composition Covers,0.013326963465910873,-1.1209460682454717,2018,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,CA-2016-114237,2016-03-13,2016-03-15,MC-17275,Marc Crier,United States,Seattle,Washington,98103.0,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",-0.14172716055989953,-1.1209460682454717,2016,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2027,CA-2017-113516,2017-09-08,2017-09-10,VM-21685,Valerie Mitchum,United States,Lancaster,California,93534.0,OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",-0.3155741763573026,-1.1209460682454717,2017,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,CA-2017-113516,2017-09-08,2017-09-10,VM-21685,Valerie Mitchum,United States,Lancaster,California,93534.0,OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,-0.2611360713885043,-1.1209460682454717,2017,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,CA-2016-117961,2016-11-26,2016-11-30,GP-14740,Guy Phonely,United States,Leominster,Massachusetts,1453.0,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",-0.3447689081906515,0.022221783235419408,2016,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,CA-2016-117961,2016-11-26,2016-11-30,GP-14740,Guy Phonely,United States,Leominster,Massachusetts,1453.0,OFF-ST-10001172,"Tennsco Lockers, Sand",-0.2008698719266815,0.022221783235419408,2016,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2031,CA-2016-117961,2016-11-26,2016-11-30,GP-14740,Guy Phonely,United States,Leominster,Massachusetts,1453.0,OFF-BI-10003707,Aluminum Screw Posts,-0.27086445693874456,0.022221783235419408,2016,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,CA-2016-117961,2016-11-26,2016-11-30,GP-14740,Guy Phonely,United States,Leominster,Massachusetts,1453.0,OFF-PA-10001274,Loose Memo Sheets,-0.3508012732464107,0.022221783235419408,2016,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2033,CA-2017-128923,2017-12-09,2017-12-13,GB-14530,George Bell,United States,Fort Worth,Texas,76106.0,OFF-PA-10002250,Things To Do Today Pad,-0.3532876290021972,0.022221783235419408,2017,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2034,CA-2017-128923,2017-12-09,2017-12-13,GB-14530,George Bell,United States,Fort Worth,Texas,76106.0,OFF-AR-10000475,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",-0.3533897642835645,0.022221783235419408,2017,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,CA-2018-162481,2018-09-25,2018-09-29,CT-11995,Carol Triggs,United States,Rochester,Minnesota,55901.0,OFF-BI-10002976,ACCOHIDE Binder by Acco,-0.3550941467913822,0.022221783235419408,2018,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,CA-2018-162481,2018-09-25,2018-09-29,CT-11995,Carol Triggs,United States,Rochester,Minnesota,55901.0,FUR-CH-10003061,"Global Leather Task Chair, Black",0.06255936081251703,0.022221783235419408,2018,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2037,CA-2016-119214,2016-01-23,2016-01-27,CW-11905,Carl Weiss,United States,Bozeman,Montana,59715.0,OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",-0.32193209762242025,0.022221783235419408,2016,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2038,CA-2016-119214,2016-01-23,2016-01-27,CW-11905,Carl Weiss,United States,Bozeman,Montana,59715.0,OFF-LA-10003077,Avery 500,-0.3449444532055016,0.022221783235419408,2016,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2039,CA-2016-122287,2016-06-18,2016-06-23,SN-20560,Skye Norling,United States,Peoria,Arizona,85345.0,OFF-PA-10001661,Xerox 1922,-0.3492022177475031,0.5938057089758649,2016,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2040,CA-2016-122287,2016-06-18,2016-06-23,SN-20560,Skye Norling,United States,Peoria,Arizona,85345.0,OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,-0.36103714347594495,0.5938057089758649,2016,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,CA-2016-122287,2016-06-18,2016-06-23,SN-20560,Skye Norling,United States,Peoria,Arizona,85345.0,OFF-BI-10003707,Aluminum Screw Posts,-0.35366425285223924,0.5938057089758649,2016,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,CA-2016-122287,2016-06-18,2016-06-23,SN-20560,Skye Norling,United States,Peoria,Arizona,85345.0,FUR-FU-10004973,Flat Face Poster Frame,-0.24801168773279966,0.5938057089758649,2016,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2043,CA-2016-104493,2016-10-02,2016-10-08,EB-13705,Ed Braxton,United States,San Diego,California,92105.0,OFF-BI-10004817,GBC Personal VeloBind Strips,-0.2765074312342907,1.1653896347163104,2016,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,US-2018-158946,2018-11-18,2018-11-23,JW-15220,Jane Waco,United States,Lakewood,Ohio,44107.0,OFF-AR-10001860,BIC Liqua Brite Liner,-0.3062543319325318,0.5938057089758649,2018,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,CA-2015-129168,2015-08-17,2015-08-23,KB-16585,Ken Black,United States,Houston,Texas,77095.0,OFF-PA-10001639,Xerox 203,-0.3434571081705896,1.1653896347163104,2015,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2046,CA-2017-131835,2017-07-17,2017-07-21,MC-17590,Matt Collister,United States,Perth Amboy,New Jersey,8861.0,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,-0.10872469776807413,0.022221783235419408,2017,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,CA-2017-131835,2017-07-17,2017-07-21,MC-17590,Matt Collister,United States,Perth Amboy,New Jersey,8861.0,TEC-PH-10001760,Bose SoundLink Bluetooth Speaker,0.5844546899619691,0.022221783235419408,2017,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2048,CA-2017-131835,2017-07-17,2017-07-21,MC-17590,Matt Collister,United States,Perth Amboy,New Jersey,8861.0,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",-0.2797374595075332,0.022221783235419408,2017,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2049,CA-2016-142237,2016-07-11,2016-07-13,CK-12595,Clytie Kelty,United States,Philadelphia,Pennsylvania,19134.0,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",0.09420533939868231,-1.1209460682454717,2016,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2050,CA-2016-142237,2016-07-11,2016-07-13,CK-12595,Clytie Kelty,United States,Philadelphia,Pennsylvania,19134.0,OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,-0.3642831303869011,-1.1209460682454717,2016,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,CA-2016-142237,2016-07-11,2016-07-13,CK-12595,Clytie Kelty,United States,Philadelphia,Pennsylvania,19134.0,OFF-BI-10003669,3M Organizer Strips,-0.35793478430441167,-1.1209460682454717,2016,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
